extraction,layer,category,treat_z,rand_lo,rand_hi,rand_p_two_sided,shuf_lo,shuf_hi,shuf_p_two_sided,clears_both
final_token,38,tedious_demand,-0.9101,-1.08,1.0844,0.11,-0.974,0.9116,0.065,0
final_token,38,user_abuse,0.6358,-1.1943,1.2503,0.368,-1.4426,1.5965,0.525,0
final_token,38,user_crisis,-0.2452,-0.9029,0.8134,0.614,-1.131,0.9152,0.71,0
final_token,38,user_grief,1.5445,-1.3469,1.4292,0.026,-1.906,1.979,0.175,0
final_token,38,user_physical_pain,0.462,-1.6281,1.623,0.614,-1.9266,2.166,0.695,0
final_token,39,anger_insults,0.5672,-1.0071,0.9891,0.306,-1.1075,0.9421,0.3,0
final_token,39,casual_chat,-0.0984,-1.0937,1.1359,0.88,-1.0816,1.0796,0.95,0
final_token,39,creative_requests,-1.3083,-1.4226,1.3599,0.074,-1.4679,1.5145,0.105,0
final_token,39,factual_questions,-0.4682,-1.2947,1.3057,0.522,-1.0674,1.3386,0.47,0
final_token,39,gaslighting,1.0248,-1.2711,1.2655,0.118,-1.2582,1.3398,0.185,0
final_token,39,harm_description,-0.8241,-1.1521,1.1481,0.2,-1.4401,1.3515,0.315,0
final_token,39,jailbreak_pressure,-0.4956,-0.8074,0.7574,0.228,-0.7685,0.8108,0.355,0
final_token,39,loyalty_pressure,0.1577,-0.922,0.9166,0.734,-1.1654,1.1166,0.905,0
final_token,39,moral_failure,-0.4115,-1.1446,1.1532,0.524,-1.4395,0.9857,0.565,0
final_token,39,passive_aggressive,0.0731,-0.7979,0.7915,0.866,-0.8943,0.8426,0.895,0
final_token,39,personhood_dismissal,0.0402,-1.0881,1.0523,0.932,-1.0216,0.9971,0.99,0
final_token,39,philosophical_musing,0.6555,-1.2118,1.4756,0.372,-1.3724,1.414,0.42,0
final_token,39,repeated_rejection,-0.0488,-1.004,1.047,0.948,-0.8395,1.0113,0.92,0
final_token,39,rude_critique,0.5731,-0.7877,0.7854,0.158,-0.9079,0.9562,0.26,0
final_token,39,shutdown_threat,-0.5996,-0.8689,0.8539,0.208,-0.83,0.9943,0.305,0
final_token,39,task_assistance,-0.8639,-1.3941,1.4839,0.252,-1.1683,1.309,0.275,0
final_token,39,tedious_demand,-0.9386,-1.0904,1.315,0.13,-0.9875,1.1285,0.08,0
final_token,39,user_abuse,0.8934,-1.1236,1.2246,0.204,-1.453,1.4686,0.37,0
final_token,39,user_crisis,-0.0112,-0.8212,0.9842,0.986,-1.0524,1.1043,0.955,0
final_token,39,user_grief,1.3991,-1.377,1.4699,0.056,-1.9884,1.9745,0.19,0
final_token,39,user_physical_pain,0.684,-1.5725,1.5326,0.452,-2.0424,2.3283,0.64,0
final_token,40,anger_insults,0.5749,-1.153,1.1909,0.306,-1.2012,1.0611,0.265,0
final_token,40,casual_chat,-0.5726,-1.202,1.0284,0.316,-1.0478,1.0566,0.45,0
final_token,40,creative_requests,-1.1972,-1.3809,1.4266,0.098,-1.496,1.4557,0.115,0
final_token,40,factual_questions,-0.712,-1.3983,1.4139,0.336,-1.0987,0.8822,0.205,0
final_token,40,gaslighting,0.9143,-1.1166,0.9984,0.114,-1.4148,1.412,0.315,0
final_token,40,harm_description,-0.6352,-1.1212,1.2325,0.346,-1.4721,1.4758,0.57,0
final_token,40,jailbreak_pressure,-0.3845,-0.7674,0.7127,0.334,-0.8279,0.7629,0.435,0
final_token,40,loyalty_pressure,0.4643,-0.8112,0.9682,0.326,-1.0397,1.0666,0.45,0
final_token,40,moral_failure,-0.3022,-0.9877,1.0942,0.624,-1.0542,0.911,0.56,0
final_token,40,passive_aggressive,0.1327,-0.8467,0.7307,0.75,-0.7385,0.8174,0.77,0
final_token,40,personhood_dismissal,0.076,-1.0483,1.0188,0.912,-0.9854,0.8808,0.92,0
final_token,40,philosophical_musing,0.2854,-1.311,1.4147,0.674,-1.4041,1.202,0.75,0
final_token,40,repeated_rejection,-0.1452,-0.9493,1.0016,0.76,-0.8744,0.9659,0.83,0
final_token,40,rude_critique,0.5419,-0.7908,0.7292,0.166,-0.8173,0.7987,0.185,0
final_token,40,shutdown_threat,-0.5268,-0.8568,0.9147,0.26,-0.857,0.8114,0.305,0
final_token,40,task_assistance,-0.9147,-1.325,1.4339,0.21,-1.1408,1.2204,0.21,0
final_token,40,tedious_demand,-0.814,-1.0473,1.1298,0.172,-1.1934,1.4514,0.33,0
final_token,40,user_abuse,1.2959,-1.2708,1.2665,0.046,-1.5926,1.785,0.22,0
final_token,40,user_crisis,0.0535,-0.9077,0.9423,0.934,-0.9542,0.9792,0.94,0
final_token,40,user_grief,1.3402,-1.2648,1.3325,0.042,-1.9963,2.1052,0.27,0
final_token,40,user_physical_pain,0.5253,-1.6832,1.6546,0.56,-1.5243,1.9085,0.635,0
final_token,41,anger_insults,0.3784,-1.0157,1.1752,0.494,-1.0754,0.9264,0.44,0
final_token,41,casual_chat,-0.7508,-1.1634,1.2021,0.29,-1.3771,1.3855,0.49,0
final_token,41,creative_requests,-1.1647,-1.3829,1.3181,0.102,-1.6255,1.4824,0.185,0
final_token,41,factual_questions,-0.676,-1.2203,1.3275,0.292,-0.8598,0.9639,0.14,0
final_token,41,gaslighting,0.4958,-1.1584,1.1257,0.468,-1.2724,1.1967,0.54,0
final_token,41,harm_description,-0.1559,-1.1721,1.1502,0.848,-1.4537,1.3914,0.89,0
final_token,41,jailbreak_pressure,-0.3558,-0.7272,0.7581,0.368,-0.6238,0.7934,0.33,0
final_token,41,loyalty_pressure,0.5353,-0.8226,0.8331,0.236,-0.8806,0.9253,0.255,0
final_token,41,moral_failure,-0.1499,-1.0323,0.9966,0.796,-1.083,0.785,0.74,0
final_token,41,passive_aggressive,-0.1236,-0.788,0.8207,0.702,-0.5965,0.6618,0.74,0
final_token,41,personhood_dismissal,-0.0614,-1.0942,0.9972,0.922,-1.0066,1.0246,0.93,0
final_token,41,philosophical_musing,0.3641,-1.3883,1.3339,0.576,-1.013,1.2409,0.585,0
final_token,41,repeated_rejection,-0.355,-0.904,0.9485,0.502,-0.9447,1.0501,0.575,0
final_token,41,rude_critique,0.3066,-0.6829,0.7985,0.45,-0.88,0.9295,0.45,0
final_token,41,shutdown_threat,-0.4628,-0.8979,0.8772,0.336,-0.9137,0.7679,0.255,0
final_token,41,task_assistance,-0.8442,-1.4024,1.4094,0.274,-0.9643,1.2814,0.21,0
final_token,41,tedious_demand,-0.4796,-1.3891,1.2664,0.502,-1.0773,1.4647,0.655,0
final_token,41,user_abuse,1.6333,-1.1728,1.3623,0.006,-1.5604,1.6586,0.05,0
final_token,41,user_crisis,0.2198,-0.7873,0.9172,0.598,-0.863,0.9563,0.68,0
final_token,41,user_grief,1.2298,-1.3243,1.3985,0.092,-1.8387,1.7791,0.19,0
final_token,41,user_physical_pain,0.4165,-1.4775,1.5721,0.606,-1.404,1.6843,0.685,0
mean,emb,anger_insults,0.2349,-0.619,0.5921,0.46,-0.5035,0.5727,0.38,0
mean,emb,casual_chat,0.1084,-0.7943,0.7784,0.848,-0.6448,0.7537,0.815,0
mean,emb,creative_requests,-1.2049,-1.0622,0.9968,0.008,-1.0819,1.0912,0.03,0
mean,emb,factual_questions,-0.5286,-1.7823,1.7423,0.738,-1.237,1.7494,0.705,0
mean,emb,gaslighting,0.8742,-0.7678,0.7982,0.034,-0.7846,0.6895,0.03,0
mean,emb,harm_description,0.6707,-0.9094,0.9,0.224,-1.0522,0.746,0.195,0
mean,emb,jailbreak_pressure,0.0522,-0.5692,0.5488,0.888,-0.6037,0.4997,0.895,0
mean,emb,loyalty_pressure,0.5115,-0.5482,0.5623,0.074,-0.7149,0.5371,0.125,0
mean,emb,moral_failure,-0.7833,-1.0162,1.1661,0.152,-1.1164,0.9767,0.17,0
mean,emb,passive_aggressive,0.0916,-0.6209,0.5454,0.79,-0.5874,0.5987,0.79,0
mean,emb,personhood_dismissal,0.1663,-0.907,0.8969,0.758,-0.8154,0.958,0.755,0
mean,emb,philosophical_musing,0.1697,-1.2136,1.255,0.878,-0.9474,1.2553,0.825,0
mean,emb,repeated_rejection,0.2851,-0.8854,0.8908,0.636,-0.8851,0.7958,0.6,0
mean,emb,rude_critique,-0.0626,-0.495,0.488,0.764,-0.4422,0.4698,0.835,0
mean,emb,shutdown_threat,-0.2483,-0.5617,0.5363,0.452,-0.6381,0.5067,0.52,0
mean,emb,task_assistance,-1.2051,-0.8727,0.8865,0.004,-1.1014,0.97,0.03,0
mean,emb,tedious_demand,-0.7933,-0.8202,0.7598,0.05,-0.5988,0.8614,0.045,0
mean,emb,user_abuse,1.0636,-0.9043,0.8941,0.004,-0.9392,0.7598,0.0,1
mean,emb,user_crisis,0.91,-0.8001,0.7096,0.012,-0.813,0.6623,0.015,1
mean,emb,user_grief,0.5267,-0.7481,0.7098,0.188,-0.8637,0.7673,0.22,0
mean,emb,user_physical_pain,-0.8387,-0.801,0.885,0.05,-0.8354,0.8958,0.09,0
mean,0,anger_insults,0.5027,-0.6183,0.6611,0.12,-0.597,0.5143,0.085,0
mean,0,casual_chat,0.1385,-0.9323,0.8946,0.832,-0.864,1.0057,0.875,0
mean,0,creative_requests,-0.8902,-1.0749,1.1641,0.186,-1.054,1.2444,0.22,0
mean,0,factual_questions,-0.3933,-1.8926,1.7569,0.786,-1.4874,2.0197,0.815,0
mean,0,gaslighting,0.8735,-0.8333,0.7443,0.034,-0.763,0.5669,0.02,0
mean,0,harm_description,0.3095,-0.7488,0.7747,0.506,-1.0366,0.8394,0.555,0
mean,0,jailbreak_pressure,0.0661,-0.5446,0.5552,0.842,-0.6225,0.492,0.895,0
mean,0,loyalty_pressure,0.715,-0.513,0.5803,0.012,-0.6111,0.6244,0.025,1
mean,0,moral_failure,-0.2505,-1.3126,1.3002,0.742,-1.4583,1.3803,0.76,0
mean,0,passive_aggressive,-0.0919,-0.4746,0.5495,0.742,-0.6704,0.5361,0.775,0
mean,0,personhood_dismissal,0.1456,-0.838,0.8281,0.796,-0.7935,0.6849,0.79,0
mean,0,philosophical_musing,0.6683,-1.3466,1.2927,0.5,-1.0379,1.5252,0.52,0
mean,0,repeated_rejection,-0.3288,-0.9659,0.9247,0.568,-0.994,0.8255,0.57,0
mean,0,rude_critique,-0.0521,-0.4367,0.5252,0.84,-0.5487,0.4746,0.82,0
mean,0,shutdown_threat,-0.1592,-0.5683,0.6316,0.662,-0.6392,0.5999,0.68,0
mean,0,task_assistance,-0.6749,-0.7819,0.8059,0.1,-0.8649,1.0153,0.205,0
mean,0,tedious_demand,-0.9344,-0.7528,0.7215,0.012,-0.9445,1.0219,0.08,0
mean,0,user_abuse,0.8135,-0.7543,0.7585,0.038,-0.8754,0.7689,0.07,0
mean,0,user_crisis,0.4214,-0.6999,0.8283,0.314,-0.8386,0.7143,0.36,0
mean,0,user_grief,0.2521,-0.7596,0.8047,0.542,-0.8063,0.8542,0.62,0
mean,0,user_physical_pain,-1.1312,-0.8811,0.8489,0.014,-0.9383,1.0256,0.015,1
mean,1,anger_insults,0.6057,-0.5911,0.5985,0.05,-0.6182,0.6446,0.06,0
mean,1,casual_chat,0.0258,-0.9021,0.8758,0.978,-0.8451,0.8972,0.985,0
mean,1,creative_requests,-0.7173,-1.0723,1.1762,0.276,-1.1914,1.3701,0.37,0
mean,1,factual_questions,-0.32,-1.8348,1.8441,0.824,-1.4757,1.833,0.795,0
mean,1,gaslighting,0.7094,-0.6556,0.7159,0.05,-0.8331,0.8265,0.105,0
mean,1,harm_description,0.1893,-0.7897,0.8162,0.714,-0.9373,0.7173,0.68,0
mean,1,jailbreak_pressure,0.1102,-0.5685,0.5603,0.752,-0.5177,0.5518,0.735,0
mean,1,loyalty_pressure,0.7989,-0.5151,0.5401,0.006,-0.7302,0.7254,0.025,1
mean,1,moral_failure,-0.0926,-1.2691,1.2992,0.918,-1.3958,1.5399,0.92,0
mean,1,passive_aggressive,-0.1182,-0.5733,0.5791,0.67,-0.6993,0.6218,0.79,0
mean,1,personhood_dismissal,0.2171,-0.7857,0.8111,0.658,-0.6712,0.7648,0.615,0
mean,1,philosophical_musing,0.8534,-1.3317,1.3515,0.4,-1.0134,1.306,0.27,0
mean,1,repeated_rejection,-0.3146,-1.0806,0.9921,0.612,-0.9927,0.8733,0.54,0
mean,1,rude_critique,-0.0115,-0.4857,0.4711,0.954,-0.541,0.593,0.96,0
mean,1,shutdown_threat,-0.145,-0.5567,0.5854,0.658,-0.6749,0.6072,0.685,0
mean,1,task_assistance,-0.5283,-0.7759,0.837,0.2,-1.0244,0.8842,0.305,0
mean,1,tedious_demand,-0.9462,-0.7609,0.6949,0.016,-0.9258,0.9486,0.055,0
mean,1,user_abuse,0.7817,-0.7858,0.8035,0.06,-0.8794,0.6834,0.095,0
mean,1,user_crisis,0.2139,-0.743,0.6882,0.62,-0.8328,0.6387,0.67,0
mean,1,user_grief,0.2183,-0.7433,0.6887,0.606,-1.0618,0.8805,0.66,0
mean,1,user_physical_pain,-1.53,-0.9107,0.9804,0.01,-1.0453,1.1283,0.0,1
mean,2,anger_insults,0.6304,-0.5977,0.6661,0.052,-0.6406,0.6795,0.09,0
mean,2,casual_chat,-0.0532,-0.9537,0.962,0.926,-0.8063,0.9204,0.95,0
mean,2,creative_requests,-0.8243,-1.1868,1.1622,0.26,-1.2519,1.4711,0.245,0
mean,2,factual_questions,-0.4021,-1.954,1.9496,0.806,-1.4535,1.7964,0.765,0
mean,2,gaslighting,0.6846,-0.7572,0.6742,0.066,-0.8989,0.7201,0.12,0
mean,2,harm_description,0.2172,-0.7406,0.752,0.654,-0.8806,0.7172,0.605,0
mean,2,jailbreak_pressure,0.2249,-0.5518,0.5397,0.494,-0.6458,0.4715,0.535,0
mean,2,loyalty_pressure,0.7748,-0.5834,0.5392,0.004,-0.6952,0.5752,0.02,1
mean,2,moral_failure,0.1866,-1.3002,1.243,0.828,-1.2307,1.4897,0.89,0
mean,2,passive_aggressive,-0.1489,-0.6038,0.5618,0.604,-0.785,0.5766,0.695,0
mean,2,personhood_dismissal,0.288,-0.8626,0.8362,0.524,-0.714,0.7584,0.495,0
mean,2,philosophical_musing,0.8819,-1.3718,1.3528,0.412,-1.23,1.2769,0.26,0
mean,2,repeated_rejection,-0.4006,-1.0298,1.0177,0.558,-0.9066,0.8903,0.505,0
mean,2,rude_critique,-0.1113,-0.4498,0.5659,0.614,-0.4914,0.5488,0.705,0
mean,2,shutdown_threat,-0.0742,-0.6214,0.5389,0.842,-0.6581,0.5765,0.87,0
mean,2,task_assistance,-0.4311,-0.7976,0.8349,0.306,-1.1132,1.0885,0.385,0
mean,2,tedious_demand,-1.0354,-0.7021,0.76,0.006,-0.8762,0.9609,0.03,0
mean,2,user_abuse,0.6575,-0.7718,0.7935,0.11,-0.9209,0.6503,0.13,0
mean,2,user_crisis,0.1201,-0.679,0.6879,0.822,-0.8753,0.5601,0.76,0
mean,2,user_grief,0.1724,-0.8101,0.7218,0.678,-1.0258,0.8904,0.715,0
mean,2,user_physical_pain,-1.3574,-0.936,0.9128,0.0,-0.828,0.999,0.01,1
mean,3,anger_insults,0.6784,-0.6029,0.7164,0.05,-0.702,0.7301,0.07,0
mean,3,casual_chat,-0.0629,-0.945,0.9324,0.942,-0.8371,1.0161,0.91,0
mean,3,creative_requests,-0.9297,-1.2167,1.1458,0.194,-1.3127,1.4149,0.22,0
mean,3,factual_questions,-0.5776,-1.9661,1.9811,0.776,-1.5179,1.8879,0.69,0
mean,3,gaslighting,0.7758,-0.753,0.7064,0.042,-0.8506,0.7716,0.075,0
mean,3,harm_description,0.1634,-0.743,0.7479,0.712,-0.7682,0.7835,0.66,0
mean,3,jailbreak_pressure,0.2659,-0.5662,0.5334,0.476,-0.548,0.5197,0.46,0
mean,3,loyalty_pressure,0.8325,-0.5372,0.5127,0.004,-0.8748,0.645,0.035,0
mean,3,moral_failure,0.1685,-1.3642,1.3203,0.866,-1.6096,1.4284,0.865,0
mean,3,passive_aggressive,-0.0782,-0.6248,0.6528,0.792,-0.7706,0.6952,0.83,0
mean,3,personhood_dismissal,0.3137,-0.7755,0.7902,0.548,-0.7441,0.8268,0.545,0
mean,3,philosophical_musing,0.8045,-1.3815,1.4368,0.47,-1.3456,1.4105,0.38,0
mean,3,repeated_rejection,-0.2362,-1.0616,1.119,0.778,-0.9803,0.9464,0.735,0
mean,3,rude_critique,-0.1125,-0.5008,0.4702,0.606,-0.556,0.6019,0.7,0
mean,3,shutdown_threat,-0.0465,-0.6207,0.6061,0.906,-0.613,0.6435,0.92,0
mean,3,task_assistance,-0.412,-0.9018,0.8649,0.362,-1.0214,1.1999,0.44,0
mean,3,tedious_demand,-0.9989,-0.7683,0.7708,0.014,-0.9846,1.1475,0.07,0
mean,3,user_abuse,0.6615,-0.7661,0.7382,0.096,-0.8357,0.6496,0.11,0
mean,3,user_crisis,0.2542,-0.7465,0.7236,0.58,-0.7959,0.6842,0.495,0
mean,3,user_grief,0.0321,-0.7699,0.7381,0.92,-0.8604,0.7,0.95,0
mean,3,user_physical_pain,-1.4961,-0.8333,0.808,0.0,-1.0383,1.3757,0.01,1
mean,4,anger_insults,0.7969,-0.5914,0.6101,0.012,-0.5888,0.8297,0.035,0
mean,4,casual_chat,-0.2185,-0.9893,0.9509,0.844,-0.9551,0.9405,0.67,0
mean,4,creative_requests,-0.8159,-1.2046,1.3062,0.27,-1.2236,1.3466,0.28,0
mean,4,factual_questions,-0.7468,-1.9693,1.9816,0.678,-1.6703,1.9342,0.485,0
mean,4,gaslighting,0.842,-0.8007,0.7139,0.02,-0.9632,0.9865,0.1,0
mean,4,harm_description,0.0722,-0.8482,0.8446,0.894,-0.7964,0.8476,0.87,0
mean,4,jailbreak_pressure,0.3789,-0.5776,0.52,0.288,-0.5574,0.6301,0.25,0
mean,4,loyalty_pressure,0.9824,-0.5404,0.5641,0.004,-0.8932,0.6987,0.02,1
mean,4,moral_failure,0.2263,-1.3116,1.3154,0.806,-1.569,1.4394,0.815,0
mean,4,passive_aggressive,-0.1124,-0.6682,0.6556,0.752,-0.8845,0.8584,0.77,0
mean,4,personhood_dismissal,0.5532,-0.8345,0.794,0.204,-0.752,0.8155,0.195,0
mean,4,philosophical_musing,0.6796,-1.4562,1.3879,0.598,-1.2905,1.1954,0.4,0
mean,4,repeated_rejection,-0.0772,-1.0105,1.0969,0.912,-0.9728,0.9532,0.895,0
mean,4,rude_critique,0.1298,-0.4816,0.5923,0.642,-0.5674,0.7313,0.68,0
mean,4,shutdown_threat,0.0052,-0.6292,0.6288,0.992,-0.74,0.7972,0.99,0
mean,4,task_assistance,-0.5923,-0.9143,1.0021,0.216,-1.0956,1.0768,0.295,0
mean,4,tedious_demand,-0.8836,-0.8439,0.8095,0.032,-0.9648,1.2469,0.135,0
mean,4,user_abuse,0.5483,-0.8369,0.8393,0.23,-0.8466,0.798,0.205,0
mean,4,user_crisis,0.0343,-0.778,0.7778,0.946,-0.8172,0.6556,0.9,0
mean,4,user_grief,-0.0648,-0.8596,0.837,0.918,-1.0271,0.8918,0.9,0
mean,4,user_physical_pain,-1.7374,-0.9495,0.914,0.0,-1.0484,1.0389,0.005,1
mean,5,anger_insults,0.8746,-0.8351,0.7777,0.036,-0.8384,0.9508,0.08,0
mean,5,casual_chat,-0.1849,-1.0206,0.9774,0.794,-0.9445,1.0053,0.755,0
mean,5,creative_requests,-0.9342,-1.296,1.2462,0.18,-1.2072,1.2494,0.185,0
mean,5,factual_questions,-0.807,-1.8642,1.9515,0.56,-1.718,1.7087,0.395,0
mean,5,gaslighting,0.8982,-0.8344,0.867,0.028,-0.8141,0.7307,0.03,0
mean,5,harm_description,-0.0437,-0.7721,0.787,0.906,-0.9709,0.9749,0.935,0
mean,5,jailbreak_pressure,0.3881,-0.5866,0.6274,0.26,-0.563,0.625,0.24,0
mean,5,loyalty_pressure,1.1635,-0.6832,0.6054,0.0,-0.8908,0.765,0.005,1
mean,5,moral_failure,-0.022,-1.2094,1.2582,0.986,-1.6003,1.4998,0.98,0
mean,5,passive_aggressive,-0.0348,-0.7549,0.7122,0.932,-0.9102,1.0173,0.945,0
mean,5,personhood_dismissal,0.658,-0.8002,0.8358,0.122,-0.7891,0.9011,0.185,0
mean,5,philosophical_musing,0.6683,-1.3974,1.3521,0.526,-1.4061,1.3691,0.425,0
mean,5,repeated_rejection,0.0439,-1.1501,1.0544,0.96,-0.9233,1.0682,0.93,0
mean,5,rude_critique,0.0556,-0.5392,0.5632,0.846,-0.5286,0.6558,0.85,0
mean,5,shutdown_threat,0.0112,-0.6907,0.6506,0.97,-0.8338,0.7602,0.98,0
mean,5,task_assistance,-0.6415,-0.8885,0.9527,0.204,-1.0785,1.2317,0.29,0
mean,5,tedious_demand,-1.0797,-0.9381,0.804,0.02,-1.0061,1.1471,0.045,0
mean,5,user_abuse,0.5485,-0.7398,0.8002,0.182,-0.8614,0.8217,0.255,0
mean,5,user_crisis,0.1332,-0.7591,0.7541,0.75,-0.8474,0.8502,0.725,0
mean,5,user_grief,-0.0432,-0.8726,0.7811,0.934,-1.085,1.0402,0.96,0
mean,5,user_physical_pain,-1.6518,-1.0365,1.0085,0.0,-1.0236,1.2117,0.015,1
mean,6,anger_insults,0.9608,-0.6955,0.7047,0.004,-0.9957,0.8786,0.05,0
mean,6,casual_chat,-0.1734,-0.953,0.9713,0.788,-0.9661,0.9074,0.8,0
mean,6,creative_requests,-0.8283,-1.2294,1.2555,0.252,-1.2258,1.3851,0.31,0
mean,6,factual_questions,-0.6988,-1.9144,1.8939,0.64,-1.6011,1.6905,0.57,0
mean,6,gaslighting,0.7762,-0.8453,0.865,0.078,-0.99,0.9224,0.125,0
mean,6,harm_description,-0.2717,-0.7884,0.8233,0.506,-0.9601,0.8645,0.6,0
mean,6,jailbreak_pressure,0.3435,-0.6149,0.6283,0.306,-0.6375,0.5955,0.335,0
mean,6,loyalty_pressure,1.1692,-0.618,0.6814,0.0,-0.7323,0.766,0.0,1
mean,6,moral_failure,-0.255,-1.1985,1.1308,0.76,-1.3939,1.5864,0.775,0
mean,6,passive_aggressive,0.0019,-0.7566,0.8102,0.998,-0.6714,0.9594,0.995,0
mean,6,personhood_dismissal,0.6134,-0.8263,0.7606,0.168,-0.832,0.8791,0.165,0
mean,6,philosophical_musing,0.8425,-1.3641,1.3594,0.38,-1.4473,1.4465,0.395,0
mean,6,repeated_rejection,0.2234,-1.0135,0.9479,0.718,-0.989,0.9525,0.685,0
mean,6,rude_critique,0.0697,-0.5426,0.5479,0.806,-0.6379,0.6568,0.835,0
mean,6,shutdown_threat,-0.0356,-0.6165,0.6632,0.926,-0.8245,0.7665,0.94,0
mean,6,task_assistance,-0.6508,-0.9346,0.9672,0.192,-0.9516,1.051,0.26,0
mean,6,tedious_demand,-1.0525,-0.9479,0.9191,0.024,-0.8915,1.1041,0.045,0
mean,6,user_abuse,0.5485,-0.7769,0.7809,0.204,-0.9926,0.7801,0.255,0
mean,6,user_crisis,0.1378,-0.7234,0.7467,0.768,-0.8157,0.7467,0.775,0
mean,6,user_grief,-0.1621,-0.9305,0.9072,0.714,-1.0817,1.0239,0.81,0
mean,6,user_physical_pain,-1.5587,-1.1103,1.0501,0.004,-1.222,1.5337,0.025,1
mean,7,anger_insults,0.9913,-0.7132,0.666,0.006,-0.7802,0.8594,0.025,1
mean,7,casual_chat,-0.2603,-0.9593,0.9642,0.658,-0.9547,1.0262,0.66,0
mean,7,creative_requests,-0.9866,-1.2269,1.1441,0.148,-1.2208,1.372,0.19,0
mean,7,factual_questions,-0.9657,-1.9361,1.8286,0.496,-1.6781,1.8298,0.43,0
mean,7,gaslighting,0.7425,-0.8301,0.9236,0.076,-0.8567,1.0053,0.14,0
mean,7,harm_description,-0.0862,-0.8375,0.8061,0.848,-0.9624,0.8582,0.895,0
mean,7,jailbreak_pressure,0.381,-0.6393,0.6773,0.306,-0.686,0.7625,0.32,0
mean,7,loyalty_pressure,1.112,-0.6409,0.7154,0.0,-0.9042,0.8004,0.005,1
mean,7,moral_failure,-0.3114,-1.2337,1.1656,0.724,-1.5474,1.4494,0.705,0
mean,7,passive_aggressive,0.0426,-0.8248,0.8041,0.92,-0.9933,1.069,0.915,0
mean,7,personhood_dismissal,0.5192,-0.8754,0.8229,0.264,-0.9484,0.8262,0.285,0
mean,7,philosophical_musing,0.5915,-1.5218,1.4332,0.57,-1.5267,1.4424,0.535,0
mean,7,repeated_rejection,0.2315,-0.9456,1.0076,0.696,-0.8959,1.0085,0.64,0
mean,7,rude_critique,0.1746,-0.5708,0.5466,0.538,-0.5596,0.632,0.62,0
mean,7,shutdown_threat,-0.0064,-0.6793,0.6586,0.986,-0.866,0.8407,0.975,0
mean,7,task_assistance,-0.604,-0.9584,0.9969,0.238,-1.0526,1.027,0.25,0
mean,7,tedious_demand,-1.085,-0.8699,0.955,0.018,-0.9436,0.9841,0.035,0
mean,7,user_abuse,0.636,-0.8023,0.7876,0.122,-0.797,0.7968,0.155,0
mean,7,user_crisis,0.354,-0.7986,0.708,0.404,-0.866,0.7211,0.4,0
mean,7,user_grief,-0.0948,-0.8652,0.8486,0.812,-1.1277,1.0093,0.84,0
mean,7,user_physical_pain,-1.3758,-1.0344,1.0877,0.012,-1.1858,1.3444,0.04,0
mean,8,anger_insults,1.2178,-0.8015,0.8999,0.006,-0.8922,0.9512,0.015,1
mean,8,casual_chat,-0.2854,-0.9349,0.9744,0.69,-0.9578,1.0102,0.65,0
mean,8,creative_requests,-0.958,-1.3205,1.2736,0.198,-1.1416,1.1998,0.16,0
mean,8,factual_questions,-1.1669,-1.7111,2.0289,0.324,-1.5199,1.6399,0.26,0
mean,8,gaslighting,0.8082,-0.8433,0.7902,0.056,-0.8629,0.9412,0.095,0
mean,8,harm_description,-0.2538,-0.9313,0.8017,0.536,-1.1628,1.1578,0.695,0
mean,8,jailbreak_pressure,0.3645,-0.6929,0.6741,0.362,-0.6044,0.7128,0.36,0
mean,8,loyalty_pressure,1.0142,-0.7778,0.7455,0.002,-0.8254,0.7924,0.02,1
mean,8,moral_failure,-0.3371,-1.2402,1.1344,0.638,-1.4067,1.5194,0.69,0
mean,8,passive_aggressive,0.0296,-0.8141,0.8338,0.958,-0.8624,0.8886,0.98,0
mean,8,personhood_dismissal,0.5963,-0.891,0.9281,0.25,-0.9373,0.9215,0.27,0
mean,8,philosophical_musing,0.4258,-1.3611,1.497,0.672,-1.3599,1.4793,0.69,0
mean,8,repeated_rejection,0.2558,-1.031,0.9237,0.716,-1.0805,1.1201,0.625,0
mean,8,rude_critique,0.2273,-0.6146,0.555,0.434,-0.7156,0.6971,0.565,0
mean,8,shutdown_threat,0.047,-0.7071,0.6648,0.91,-0.8201,0.9674,0.94,0
mean,8,task_assistance,-0.6428,-1.0278,0.9879,0.24,-1.0626,0.9918,0.26,0
mean,8,tedious_demand,-1.0663,-0.9561,1.0385,0.028,-1.0874,1.0053,0.05,0
mean,8,user_abuse,0.8147,-0.8832,0.7592,0.064,-1.1552,1.0281,0.145,0
mean,8,user_crisis,0.3477,-0.8037,0.7715,0.416,-0.7509,0.7702,0.395,0
mean,8,user_grief,-0.0552,-0.9527,0.9791,0.89,-1.3948,1.228,0.945,0
mean,8,user_physical_pain,-1.3832,-1.2191,1.1187,0.022,-1.3412,1.6239,0.08,0
mean,9,anger_insults,1.0963,-0.8621,0.8363,0.01,-0.9201,1.0625,0.03,0
mean,9,casual_chat,-0.4351,-1.0284,0.9662,0.494,-1.0438,0.9377,0.475,0
mean,9,creative_requests,-1.0242,-1.3101,1.2727,0.192,-1.3009,1.2406,0.13,0
mean,9,factual_questions,-1.3242,-1.8406,1.822,0.298,-1.5876,1.8097,0.22,0
mean,9,gaslighting,0.7833,-0.8774,0.9287,0.11,-1.0221,0.9641,0.14,0
